"Zipcode","ZipCodeType","City","State","Lat","Long","TaxReturnsFiled","EstimatedPopulation","TotalWages","averageWage"
"34773","STANDARD","SAINT CLOUD","FL",28.24,-81.28,1142,2146,39178322," 18256.44"
"33956","STANDARD","SAINT JAMES CITY","FL",26.49,-82.08,1767,2905,37056240," 12756.02"
"33701","STANDARD","SAINT PETERSBURG","FL",27.75,-82.64,7686,10382,266272777," 25647.54"
"33702","STANDARD","SAINT PETERSBURG","FL",27.75,-82.64,14499,23142,523310310," 22613.01"
"33703","STANDARD","SAINT PETERSBURG","FL",27.75,-82.64,11812,19556,550077539," 28128.33"
"33704","STANDARD","SAINT PETERSBURG","FL",27.75,-82.64,8243,13356,467117161," 34974.33"
"33705","STANDARD","SAINT PETERSBURG","FL",27.75,-82.64,11886,18954,343075665," 18100.44"
"33706","STANDARD","SAINT PETERSBURG","FL",27.75,-82.64,8231,12575,332946452," 26476.86"
"33707","STANDARD","SAINT PETERSBURG","FL",27.75,-82.64,12039,18285,365256623," 19975.75"
"33708","STANDARD","SAINT PETERSBURG","FL",27.75,-82.64,7774,12055,272725271," 22623.42"
"33709","STANDARD","SAINT PETERSBURG","FL",27.75,-82.64,11932,18847,296352203," 15724.10"
"33710","STANDARD","SAINT PETERSBURG","FL",27.75,-82.64,16587,27018,549109274," 20323.83"
"33711","STANDARD","SAINT PETERSBURG","FL",27.75,-82.64,8209,13149,219262852," 16675.25"
"33712","STANDARD","SAINT PETERSBURG","FL",27.75,-82.64,11572,18792,306052972," 16286.34"
"33713","STANDARD","SAINT PETERSBURG","FL",27.75,-82.64,15018,23794,449996318," 18912.18"
"33714","STANDARD","SAINT PETERSBURG","FL",27.75,-82.64,8273,13109,203003332," 15485.80"
"33715","STANDARD","SAINT PETERSBURG","FL",27.75,-82.64,3870,6292,213974312," 34007.36"
"33716","STANDARD","SAINT PETERSBURG","FL",27.75,-82.64,7904,11007,292623145," 26585.19"
"33731","PO BOX","SAINT PETERSBURG","FL",27.75,-82.64,503,684,10738465," 15699.51"
"33732","PO BOX","SAINT PETERSBURG","FL",27.75,-82.64,272,388,7109459," 18323.35"
"33733","PO BOX","SAINT PETERSBURG","FL",27.75,-82.64,1078,1594,25662823," 16099.64"
"33734","PO BOX","SAINT PETERSBURG","FL",27.75,-82.64,336,491,9447587," 19241.52"
"33736","PO BOX","SAINT PETERSBURG","FL",27.75,-82.64,346,462,11425560," 24730.65"
"33742","PO BOX","SAINT PETERSBURG","FL",27.75,-82.64,455,633,16038514," 25337.30"
"33743","PO BOX","SAINT PETERSBURG","FL",27.75,-82.64,541,769,15638977," 20336.77"
"33747","PO BOX","SAINT PETERSBURG","FL",27.75,-82.64,273,401,7197717," 17949.42"
"33576","STANDARD","SAN ANTONIO","FL",28.33,-82.27,2249,3897,67016414," 17196.92"
"32771","STANDARD","SANFORD","FL",28.78,-81.27,21728,38014,858548338," 22585.06"
"32772","PO BOX","SANFORD","FL",28.78,-81.27,720,1133,16375018," 14452.80"
"32773","STANDARD","SANFORD","FL",28.78,-81.27,12682,21645,383903702," 17736.37"
"33957","STANDARD","SANIBEL","FL",26.44,-82.1,3247,5478,171898751," 31379.84"
"32187","STANDARD","SAN MATEO","FL",29.6,-81.58,1041,1834,27466044," 14976.03"
"34230","PO BOX","SARASOTA","FL",27.33,-82.54,1513,2185,46352944," 21214.16"
"34231","STANDARD","SARASOTA","FL",27.33,-82.54,15367,23757,435575888," 18334.63"
"34232","STANDARD","SARASOTA","FL",27.33,-82.54,16123,26377,502894548," 19065.65"
"34233","STANDARD","SARASOTA","FL",27.33,-82.54,8728,14328,274182890," 19136.16"
"34234","STANDARD","SARASOTA","FL",27.33,-82.54,8229,13181,188066262," 14267.98"
"34235","STANDARD","SARASOTA","FL",27.33,-82.54,6947,11109,185248105," 16675.50"
"34236","STANDARD","SARASOTA","FL",27.33,-82.54,6451,9818,305901919," 31157.25"
"34237","STANDARD","SARASOTA","FL",27.33,-82.54,7042,11174,172668767," 15452.73"
"34238","STANDARD","SARASOTA","FL",27.33,-82.54,9181,15001,287545653," 19168.43"
"34239","STANDARD","SARASOTA","FL",27.33,-82.54,7713,12103,261957864," 21644.04"
"34240","STANDARD","SARASOTA","FL",27.33,-82.54,5087,9627,293348404," 30471.42"
"34241","STANDARD","SARASOTA","FL",27.33,-82.54,6660,11883,279590571," 23528.62"
"34242","STANDARD","SARASOTA","FL",27.33,-82.54,4419,7186,241509187," 33608.29"
"34243","STANDARD","SARASOTA","FL",27.33,-82.54,12733,20697,413608477," 19983.98"
"34276","PO BOX","SARASOTA","FL",27.33,-82.54,622,904,17093706," 18908.97"
"34277","PO BOX","SARASOTA","FL",27.33,-82.54,525,736,15829695," 21507.74"
"32189","STANDARD","SATSUMA","FL",29.55,-81.65,2102,3641,43126165," 11844.59"
"32775","PO BOX","SCOTTSMOOR","FL",28.76,-80.87,312,534,9814997," 18380.14"
"32958","STANDARD","SEBASTIAN","FL",27.78,-80.48,11677,20170,322005731," 15964.59"
"32976","STANDARD","SEBASTIAN","FL",27.78,-80.48,4077,6336,54037053,"  8528.58"
"32978","PO BOX","SEBASTIAN","FL",27.78,-80.48,388,617,9176125," 14872.16"
"33870","STANDARD","SEBRING","FL",27.49,-81.45,7200,12227,150177859," 12282.48"
"33871","PO BOX","SEBRING","FL",27.49,-81.45,561,983,12399839," 12614.28"
"33872","STANDARD","SEBRING","FL",27.49,-81.45,6744,11662,149012254," 12777.59"
"33875","STANDARD","SEBRING","FL",27.41,-81.48,4697,8331,126159569," 15143.39"
"33876","STANDARD","SEBRING","FL",27.42,-81.34,2029,3527,40672612," 11531.79"
"33583","PO BOX","SEFFNER","FL",27.99,-82.27,661,1109,20330407," 18332.20"
"33584","STANDARD","SEFFNER","FL",27.99,-82.27,10933,19503,401723122," 20598.02"
"32190","STANDARD","SEVILLE","FL",29.31,-81.49,570,1107,12827382," 11587.52"
"32959","PO BOX","SHARPES","FL",28.43,-80.76,276,460,8807349," 19146.41"
"32776","STANDARD","SORRENTO","FL",28.81,-81.49,4565,8500,197732356," 23262.63"
"32192","PO BOX","SPARR","FL",29.33,-82.11,476,838,13098154," 15630.26"
"33585","STANDARD","SUMTERVILLE","FL",28.73,-82.01,515,946,15462877," 16345.54"
"33587","PO BOX","SYDNEY","FL",27.9,-82.24,504,1079,12553111," 11634.02"
"34270","PO BOX","TALLEVAST","FL",27.44,-82.51,427,666,12690881," 19055.38"
"33601","PO BOX","TAMPA","FL",27.95,-82.48,353,518,19816317," 38255.44"
"33602","STANDARD","TAMPA","FL",27.95,-82.48,6137,8527,355613785," 41704.44"
"33603","STANDARD","TAMPA","FL",27.95,-82.48,9623,14709,253289493," 17220.03"
"33604","STANDARD","TAMPA","FL",27.95,-82.48,16956,26805,412681928," 15395.71"
"33605","STANDARD","TAMPA","FL",27.95,-82.48,9370,13886,168173183," 12110.99"
"33606","STANDARD","TAMPA","FL",27.95,-82.48,7912,11711,553913723," 47298.58"
"33607","STANDARD","TAMPA","FL",27.95,-82.48,12780,19120,295349939," 15447.17"
"33608","PO BOX","TAMPA","FL",27.95,-82.48,273,454,14439230," 31804.47"
"33609","STANDARD","TAMPA","FL",27.95,-82.48,8358,12817,502464700," 39202.99"
"33610","STANDARD","TAMPA","FL",27.95,-82.48,20039,31333,415290455," 13254.09"
"33611","STANDARD","TAMPA","FL",27.95,-82.48,14797,23170,742507007," 32046.05"
"33612","STANDARD","TAMPA","FL",27.95,-82.48,19306,30881,449277429," 14548.67"
"33613","STANDARD","TAMPA","FL",27.95,-82.48,13114,19897,418511063," 21033.88"
"33614","STANDARD","TAMPA","FL",27.95,-82.48,21874,35378,533994384," 15093.97"
"33615","STANDARD","TAMPA","FL",27.95,-82.48,21189,34605,682406798," 19719.89"
"33616","STANDARD","TAMPA","FL",27.95,-82.48,6534,10395,217530035," 20926.41"
"33617","STANDARD","TAMPA","FL",27.95,-82.48,20133,32338,610590109," 18881.51"
"33618","STANDARD","TAMPA","FL",27.95,-82.48,12706,21095,610003332," 28916.96"
"33619","STANDARD","TAMPA","FL",27.95,-82.48,15332,25016,377121323," 15075.20"
"33620","UNIQUE","TAMPA","FL",27.95,-82.48,326,392,6446048," 16444.00"
"33621","STANDARD","TAMPA","FL",27.95,-82.48,627,1305,20771498," 15916.86"
"33622","PO BOX","TAMPA","FL",27.95,-82.48,360,528,16257875," 30791.43"
"33623","PO BOX","TAMPA","FL",27.95,-82.48,425,619,17355004," 28037.16"
"33624","STANDARD","TAMPA","FL",27.95,-82.48,19090,32212,769230483," 23880.25"
"33625","STANDARD","TAMPA","FL",27.95,-82.48,11560,20081,467891827," 23300.23"
"33626","STANDARD","TAMPA","FL",27.95,-82.48,11755,22018,895521417," 40672.24"
"33629","STANDARD","TAMPA","FL",27.95,-82.48,11754,19966,887457575," 44448.44"
"33634","STANDARD","TAMPA","FL",27.95,-82.48,9768,16165,292337902," 18084.62"
"33635","STANDARD","TAMPA","FL",27.95,-82.48,7266,12187,290400711," 23828.73"
"33637","STANDARD","TAMPA","FL",27.95,-82.48,7004,11208,219040019," 19543.19"
"33646","PO BOX","TAMPA","FL",27.95,-82.45,491,833,21480559," 25786.99"
"33647","STANDARD","TAMPA","FL",27.95,-82.48,23529,43080,1469980560," 34122.11"
"33673","PO BOX","TAMPA","FL",27.95,-82.48,276,429,6481567," 15108.55"
"33674","PO BOX","TAMPA","FL",27.95,-82.48,510,771,11180041," 14500.70"
"33675","PO BOX","TAMPA","FL",27.95,-82.48,396,623,12069557," 19373.29"
"33677","PO BOX","TAMPA","FL",27.95,-82.48,328,482,7450236," 15456.92"
"33679","PO BOX","TAMPA","FL",27.95,-82.48,512,733,21280984," 29032.72"
"33680","PO BOX","TAMPA","FL",27.95,-82.48,594,931,14452684," 15523.83"
"33681","PO BOX","TAMPA","FL",27.95,-82.48,447,662,13761273," 20787.42"
"33682","PO BOX","TAMPA","FL",27.95,-82.48,703,1095,17440678," 15927.56"
"33684","PO BOX","TAMPA","FL",27.95,-82.48,762,1170,19119733," 16341.65"
"33685","PO BOX","TAMPA","FL",27.95,-82.48,698,1095,17808652," 16263.61"
"33687","PO BOX","TAMPA","FL",27.95,-82.48,1018,1638,27779610," 16959.47"
"33688","PO BOX","TAMPA","FL",27.95,-82.48,710,1083,22316928," 20606.58"
"33694","PO BOX","TAMPA","FL",27.95,-82.48,374,592,11910544," 20119.16"
"32777","PO BOX","TANGERINE","FL",28.76,-81.62,281,509,8962046," 17607.16"
"34688","STANDARD","TARPON SPRINGS","FL",28.14,-82.78,4234,7470,247074759," 33075.60"
"34689","STANDARD","TARPON SPRINGS","FL",28.14,-82.78,11586,19539,399825540," 20462.95"
"34690","STANDARD","HOLIDAY","FL",28.18,-82.74,5626,9306,132625894," 14251.65"
"34691","STANDARD","HOLIDAY","FL",28.18,-82.74,9199,15464,238439011," 15418.97"
"32778","STANDARD","TAVARES","FL",28.8,-81.73,8299,14189,217438230," 15324.42"
"34250","PO BOX","TERRA CEIA","FL",27.58,-82.58,306,542,14369802," 26512.55"
"33592","STANDARD","THONOTOSASSA","FL",28.07,-82.3,4400,7529,140655485," 18681.83"
"32780","STANDARD","TITUSVILLE","FL",28.58,-80.82,16101,27299,530363329," 19427.94"
"32781","PO BOX","TITUSVILLE","FL",28.58,-80.82,441,703,13216335," 18799.91"
"32796","STANDARD","TITUSVILLE","FL",28.58,-80.82,8924,15488,295104884," 19053.78"
"33593","PO BOX","TRILBY","FL",28.44,-82.2,331,554,8102314," 14625.12"
"32784","STANDARD","UMATILLA","FL",28.92,-81.66,4588,8336,129028689," 15478.49"
"33594","STANDARD","VALRICO","FL",27.94,-82.25,15691,29046,704577320," 24257.29"
"33595","PO BOX","VALRICO","FL",27.94,-82.25,637,1094,22844424," 20881.56"
"33596","STANDARD","VALRICO","FL",27.88,-82.24,11140,21689,642651275," 29630.29"
"34284","PO BOX","VENICE","FL",27.09,-82.43,596,877,12612250," 14381.13"
"34285","STANDARD","VENICE","FL",27.09,-82.43,8307,12971,156317978," 12051.34"
"34286","STANDARD","NORTH PORT","FL",27.04,-82.19,7870,14722,262457478," 17827.57"
"34287","STANDARD","NORTH PORT","FL",27.04,-82.19,10177,17315,206953082," 11952.24"
"34288","STANDARD","NORTH PORT","FL",27.04,-82.19,4545,8484,148724612," 17530.01"
"34289","STANDARD","NORTH PORT","FL",27.04,-82.19,784,1436,21534354," 14996.07"
"34291","STANDARD","NORTH PORT","FL",27.17,-82.28,2465,4595,85107184," 18521.69"
"34292","STANDARD","VENICE","FL",27.09,-82.43,6666,11178,164412734," 14708.60"
"34293","STANDARD","VENICE","FL",27.09,-82.43,16574,27611,397475067," 14395.53"
"33960","STANDARD","VENUS","FL",27.06,-81.35,318,579,7126727," 12308.68"
"32960","STANDARD","VERO BEACH","FL",27.64,-80.39,8809,14214,230756959," 16234.48"
"32961","PO BOX","VERO BEACH","FL",27.64,-80.39,1047,1687,31025500," 18390.93"
"32962","STANDARD","VERO BEACH","FL",27.64,-80.39,10373,17550,277733164," 15825.25"
"32963","STANDARD","VERO BEACH","FL",27.64,-80.39,7527,12893,596754419," 46285.15"
"32964","PO BOX","VERO BEACH","FL",27.64,-80.39,362,551,14712528," 26701.50"
"32965","PO BOX","VERO BEACH","FL",27.64,-80.39,419,676,11196549," 16562.94"
"32966","STANDARD","VERO BEACH","FL",27.64,-80.39,7502,12116,177774025," 14672.67"
"32967","STANDARD","VERO BEACH","FL",27.64,-80.39,8302,14780,265194058," 17942.76"
"32968","STANDARD","VERO BEACH","FL",27.64,-80.39,5787,10708,227641503," 21259.01"
"32970","PO BOX","WABASSO","FL",27.75,-80.43,399,667,8592959," 12883.00"
"33873","STANDARD","WAUCHULA","FL",27.54,-81.8,4892,9195,148581223," 16158.91"
"33877","PO BOX","WAVERLY","FL",27.96,-81.61,375,646,7525379," 11649.19"
"33597","STANDARD","WEBSTER","FL",28.61,-82.05,2944,5428,77667558," 14308.69"
"32195","STANDARD","WEIRSDALE","FL",28.98,-81.92,1691,2933,45594586," 15545.38"
"32193","STANDARD","WELAKA","FL",29.48,-81.66,539,905,10238388," 11313.14"
"34785","STANDARD","WILDWOOD","FL",28.85,-82.04,4816,8237,108482227," 13170.11"
"33598","STANDARD","WIMAUMA","FL",27.71,-82.3,4618,8893,122749715," 13802.96"
"34786","STANDARD","WINDERMERE","FL",28.49,-81.53,12072,22917,1067864416," 46597.04"
"34777","PO BOX","WINTER GARDEN","FL",28.56,-81.58,295,471,11278264," 23945.36"
"34778","PO BOX","WINTER GARDEN","FL",28.56,-81.58,347,587,11686022," 19908.04"
"34787","STANDARD","WINTER GARDEN","FL",28.56,-81.58,18689,34213,827633447," 24190.61"
"33880","STANDARD","WINTER HAVEN","FL",28.04,-81.72,14900,26451,421950836," 15952.17"
"33881","STANDARD","WINTER HAVEN","FL",28.04,-81.72,12457,21350,299207499," 14014.40"
"33882","PO BOX","WINTER HAVEN","FL",28.04,-81.72,499,845,19157475," 22671.57"
"33883","PO BOX","WINTER HAVEN","FL",28.04,-81.72,554,903,18903733," 20934.37"
"33884","STANDARD","WINTER HAVEN","FL",28.04,-81.72,13117,23252,504963588," 21717.00"
"33885","PO BOX","WINTER HAVEN","FL",28.04,-81.72,437,739,10351615," 14007.60"
"32789","STANDARD","WINTER PARK","FL",28.59,-81.34,11484,18789,860201845," 45782.20"
"32790","PO BOX","WINTER PARK","FL",28.59,-81.34,713,1042,29052556," 27881.53"
"32792","STANDARD","WINTER PARK","FL",28.59,-81.34,20992,33197,695841534," 20960.98"
"32793","PO BOX","WINTER PARK","FL",28.59,-81.34,353,557,11207011," 20120.31"
"34797","STANDARD","YALAHA","FL",28.74,-81.82,646,1135,26725310," 23546.53"
"32798","STANDARD","ZELLWOOD","FL",28.73,-81.6,1798,3064,34648067," 11308.12"
"33539","PO BOX","ZEPHYRHILLS","FL",28.23,-82.17,928,1519,23027750," 15159.81"
"33540","STANDARD","ZEPHYRHILLS","FL",28.23,-82.17,3282,5831,88557365," 15187.34"
"33541","STANDARD","ZEPHYRHILLS","FL",28.23,-82.17,7373,12688,184938276," 14575.84"
"33542","STANDARD","ZEPHYRHILLS","FL",28.23,-82.17,7611,12588,160679229," 12764.48"
"33543","STANDARD","WESLEY CHAPEL","FL",28.23,-82.17,10015,18598,467221792," 25122.15"
"33544","STANDARD","WESLEY CHAPEL","FL",28.23,-82.17,9682,18197,480525951," 26406.88"
"33545","STANDARD","WESLEY CHAPEL","FL",28.28,-82.29,5272,9951,222858241," 22395.56"
"33890","STANDARD","ZOLFO SPRINGS","FL",27.49,-81.79,2139,4136,55182699," 13342.05"
"36310","STANDARD","ABBEVILLE","AL",31.56,-85.25,2703,4938,68290064," 13829.50"
"35005","STANDARD","ADAMSVILLE","AL",33.59,-86.95,3593,6375,113452817," 17796.52"
"35540","STANDARD","ADDISON","AL",34.19,-87.17,975,1912,25780939," 13483.75"
"35006","STANDARD","ADGER","AL",33.42,-87.19,1386,2676,49517391," 18504.26"
"35441","STANDARD","AKRON","AL",32.87,-87.73,489,866,13147764," 15182.18"
"35007","STANDARD","ALABASTER","AL",33.22,-86.82,11436,21780,506999934," 23278.23"
"36720","STANDARD","ALBERTA","AL",32.23,-87.41,322,609,5039428,"  8274.92"
"35950","STANDARD","ALBERTVILLE","AL",34.26,-86.2,8861,17113,239585219," 14000.19"
"35951","STANDARD","ALBERTVILLE","AL",34.26,-86.2,4713,8994,128245971," 14259.06"
"35010","STANDARD","ALEXANDER CITY","AL",32.92,-85.93,8691,16204,263283981," 16248.09"
"35011","PO BOX","ALEXANDER CITY","AL",32.92,-85.93,763,1334,24855050," 18631.97"
"36250","STANDARD","ALEXANDRIA","AL",33.78,-85.9,2092,4061,82693152," 20362.76"
"35442","STANDARD","ALICEVILLE","AL",33.12,-88.15,2259,3917,48163653," 12296.06"
"35014","STANDARD","ALPINE","AL",33.33,-86.18,1695,3070,53945932," 17571.96"
"35952","STANDARD","ALTOONA","AL",34.03,-86.31,2764,5439,82125054," 15099.29"
"36420","STANDARD","ANDALUSIA","AL",31.3,-86.48,5011,9134,148301676," 16236.22"
"36421","STANDARD","ANDALUSIA","AL",31.37,-86.47,3410,6268,109348270," 17445.48"
"35610","STANDARD","ANDERSON","AL",34.91,-87.27,768,1510,24082589," 15948.73"
"36201","STANDARD","ANNISTON","AL",33.66,-85.81,7384,13184,168531629," 12783.04"
"36202","PO BOX","ANNISTON","AL",33.66,-85.81,745,1251,25623329," 20482.28"
"36203","STANDARD","OXFORD","AL",33.66,-85.81,8276,15567,300037263," 19273.93"
"36205","STANDARD","ANNISTON","AL",33.66,-85.81,290,482,10716010," 22232.39"
"36206","STANDARD","ANNISTON","AL",33.66,-85.81,4890,8745,145705099," 16661.53"
"36207","STANDARD","ANNISTON","AL",33.66,-85.81,8306,14862,317691047," 21376.06"
"35016","STANDARD","ARAB","AL",34.32,-86.5,7129,13412,242832262," 18105.60"
"36311","STANDARD","ARITON","AL",31.59,-85.71,1084,2096,32474784," 15493.69"
"35541","STANDARD","ARLEY","AL",34.08,-87.21,1329,2568,46222264," 17999.32"
"36312","STANDARD","ASHFORD","AL",31.18,-85.23,2468,4573,82181890," 17971.11"
"36251","STANDARD","ASHLAND","AL",33.27,-85.83,2255,4231,63884139," 15099.06"
"35953","STANDARD","ASHVILLE","AL",33.83,-86.26,3038,5784,98716002," 17067.08"
"35611","STANDARD","ATHENS","AL",34.78,-86.95,10275,18662,326862243," 17514.86"
"35612","PO BOX","ATHENS","AL",34.78,-86.95,557,964,18701151," 19399.53"
"35613","STANDARD","ATHENS","AL",34.78,-86.95,7831,15181,388652807," 25601.27"
"35614","STANDARD","ATHENS","AL",34.78,-86.95,3023,5680,96063071," 16912.51"
"36502","STANDARD","ATMORE","AL",31.02,-87.49,5947,11077,158956008," 14350.10"
"36504","PO BOX","ATMORE","AL",31.02,-87.49,624,1096,16284788," 14858.38"
"35954","STANDARD","ATTALLA","AL",34.01,-86.1,5090,9449,134502015," 14234.52"
"36830","STANDARD","AUBURN","AL",32.59,-85.48,13320,23518,586989683," 24959.17"
"36831","PO BOX","AUBURN","AL",32.59,-85.48,976,1626,33792242," 20782.44"
"36832","STANDARD","AUBURN","AL",32.59,-85.48,6458,9975,168766666," 16918.96"
"36003","STANDARD","AUTAUGAVILLE","AL",32.43,-86.65,909,1628,23187883," 14243.17"
"36505","STANDARD","AXIS","AL",30.92,-88.02,594,1154,21627118," 18741.00"
"35019","STANDARD","BAILEYTON","AL",34.26,-86.61,920,1766,25544766," 14464.76"
"36005","STANDARD","BANKS","AL",31.81,-85.83,728,1336,19412946," 14530.65"
"35542","STANDARD","BANKSTON","AL",33.7,-87.68,425,841,13912583," 16542.90"
"36507","STANDARD","BAY MINETTE","AL",30.88,-87.77,7811,14435,254331612," 17619.09"
"36509","STANDARD","BAYOU LA BATRE","AL",30.4,-88.25,953,1722,22809986," 13246.22"
"35543","STANDARD","BEAR CREEK","AL",34.26,-87.71,425,811,9342389," 11519.59"
"36425","STANDARD","BEATRICE","AL",31.73,-87.2,419,762,9928926," 13030.09"
"35544","STANDARD","BEAVERTON","AL",33.93,-88.02,281,532,7195412," 13525.21"
"35546","STANDARD","BERRY","AL",33.66,-87.6,1467,2931,47586402," 16235.55"
"35020","STANDARD","BESSEMER","AL",33.37,-86.96,11035,19176,239333216," 12480.87"
"35021","PO BOX","BESSEMER","AL",33.37,-86.96,330,543,9166590," 16881.38"
"35022","STANDARD","BESSEMER","AL",33.37,-86.96,8909,16096,386029749," 23982.96"
"35023","STANDARD","BESSEMER","AL",33.43,-86.99,10715,19495,387000793," 19851.28"
"36006","STANDARD","BILLINGSLEY","AL",32.66,-86.7,564,1117,19042671," 17048.05"
"35201","PO BOX","BIRMINGHAM","AL",33.52,-86.79,407,601,10728924," 17851.79"
"35202","PO BOX","BIRMINGHAM","AL",33.52,-86.79,417,639,18020636," 28201.31"
"35203","STANDARD","BIRMINGHAM","AL",33.52,-86.79,1321,1940,45722600," 23568.35"
"35204","STANDARD","BIRMINGHAM","AL",33.52,-86.79,4273,7231,80716705," 11162.59"
"35205","STANDARD","BIRMINGHAM","AL",33.52,-86.79,8186,11604,253809465," 21872.58"
"35206","STANDARD","BIRMINGHAM","AL",33.52,-86.79,7608,12877,179496574," 13939.32"
"35207","STANDARD","BIRMINGHAM","AL",33.52,-86.79,3812,6546,77393825," 11823.07"
"35208","STANDARD","BIRMINGHAM","AL",33.52,-86.79,7073,12084,165095061," 13662.29"
"35209","STANDARD","BIRMINGHAM","AL",33.52,-86.79,12388,21082,563767796," 26741.67"
"35210","STANDARD","BIRMINGHAM","AL",33.52,-86.79,6659,11173,244314203," 21866.48"
"35211","STANDARD","BIRMINGHAM","AL",33.52,-86.79,11654,19526,258978680," 13263.27"
"35212","STANDARD","BIRMINGHAM","AL",33.52,-86.79,4857,8171,126414826," 15471.16"
"35213","STANDARD","BIRMINGHAM","AL",33.52,-86.79,6827,11782,620539283," 52668.42"
"35214","STANDARD","BIRMINGHAM","AL",33.52,-86.79,8946,15464,261751158," 16926.48"
"35215","STANDARD","BIRMINGHAM","AL",33.52,-86.79,20183,35392,588525134," 16628.76"
"35216","STANDARD","BIRMINGHAM","AL",33.52,-86.79,15934,27647,768839464," 27809.15"
"35217","STANDARD","BIRMINGHAM","AL",33.52,-86.79,5804,10183,141961937," 13941.07"
"35218","STANDARD","BIRMINGHAM","AL",33.52,-86.79,3046,5263,63831130," 12128.28"
"35219","PO BOX","BIRMINGHAM","AL",33.52,-86.79,255,396,8172715," 20638.17"
"35220","PO BOX","BIRMINGHAM","AL",33.52,-86.79,324,537,8494187," 15817.85"
"35221","STANDARD","BIRMINGHAM","AL",33.52,-86.79,2196,3715,46308736," 12465.34"
"35222","STANDARD","BIRMINGHAM","AL",33.52,-86.79,3806,5952,172467829," 28976.45"
"35223","STANDARD","BIRMINGHAM","AL",33.52,-86.79,5570,10271,575519371," 56033.43"
"35224","STANDARD","BIRMINGHAM","AL",33.52,-86.79,2518,4410,59567078," 13507.27"
"35226","STANDARD","BIRMINGHAM","AL",33.52,-86.79,14621,27102,849163410," 31332.13"
